filename,char,latin,bits
synthetic_braille_dataset\tha\tha_087.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_088.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_089.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_090.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_091.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_092.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_093.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_094.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_095.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_096.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_097.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_098.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_099.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_100.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_101.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_102.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_103.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_104.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_105.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_106.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_107.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_108.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_109.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_110.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_111.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_112.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_113.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_114.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_115.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_116.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_117.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_118.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_119.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_120.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_121.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_122.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_123.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_124.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_125.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_126.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_127.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_128.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_129.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_130.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_131.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_132.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_133.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_134.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_135.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_136.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_137.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_138.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_139.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_140.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_141.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_142.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_143.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_144.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_145.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_146.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_147.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_148.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_149.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_150.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_151.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_152.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_153.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_154.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_155.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_156.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_157.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_158.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_159.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_160.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_161.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_162.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_163.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_164.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_165.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_166.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_167.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_168.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_169.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_170.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_171.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_172.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_173.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_174.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_175.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_176.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_177.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_178.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_179.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_180.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_181.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_182.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_183.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_184.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_185.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_186.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_187.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_188.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_189.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_190.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_191.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_192.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_193.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_194.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_195.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_196.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_197.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_198.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_199.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_200.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_201.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_202.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_203.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_204.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_205.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_206.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_207.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_208.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_209.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_210.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_211.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_212.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_213.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_214.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_215.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_216.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_217.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_218.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_219.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_220.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_221.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_222.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_223.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_224.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_225.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_226.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_227.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_228.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_229.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_230.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_231.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_232.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_233.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_234.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_235.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_236.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_237.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_238.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_239.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_240.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_241.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_242.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_243.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_244.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_245.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_246.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_247.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_248.png,ठ,tha,58
synthetic_braille_dataset\tha\tha_249.png,ठ,tha,58
synthetic_braille_dataset\da\da_000.png,ड,da,43
synthetic_braille_dataset\da\da_001.png,ड,da,43
synthetic_braille_dataset\da\da_002.png,ड,da,43
synthetic_braille_dataset\da\da_003.png,ड,da,43
synthetic_braille_dataset\da\da_004.png,ड,da,43
synthetic_braille_dataset\da\da_005.png,ड,da,43
synthetic_braille_dataset\da\da_006.png,ड,da,43
synthetic_braille_dataset\da\da_007.png,ड,da,43
synthetic_braille_dataset\da\da_008.png,ड,da,43
synthetic_braille_dataset\da\da_009.png,ड,da,43
synthetic_braille_dataset\da\da_010.png,ड,da,43
synthetic_braille_dataset\da\da_011.png,ड,da,43
synthetic_braille_dataset\da\da_012.png,ड,da,43
synthetic_braille_dataset\da\da_013.png,ड,da,43
synthetic_braille_dataset\da\da_014.png,ड,da,43
synthetic_braille_dataset\da\da_015.png,ड,da,43
synthetic_braille_dataset\da\da_016.png,ड,da,43
synthetic_braille_dataset\da\da_017.png,ड,da,43
synthetic_braille_dataset\da\da_018.png,ड,da,43
synthetic_braille_dataset\da\da_019.png,ड,da,43
synthetic_braille_dataset\da\da_020.png,ड,da,43
synthetic_braille_dataset\da\da_021.png,ड,da,43
synthetic_braille_dataset\da\da_022.png,ड,da,43
synthetic_braille_dataset\da\da_023.png,ड,da,43
synthetic_braille_dataset\da\da_024.png,ड,da,43
synthetic_braille_dataset\da\da_025.png,ड,da,43
synthetic_braille_dataset\da\da_026.png,ड,da,43
synthetic_braille_dataset\da\da_027.png,ड,da,43
synthetic_braille_dataset\da\da_028.png,ड,da,43
synthetic_braille_dataset\da\da_029.png,ड,da,43
synthetic_braille_dataset\da\da_030.png,ड,da,43
synthetic_braille_dataset\da\da_031.png,ड,da,43
synthetic_braille_dataset\da\da_032.png,ड,da,43
synthetic_braille_dataset\da\da_033.png,ड,da,43
synthetic_braille_dataset\da\da_034.png,ड,da,43
synthetic_braille_dataset\da\da_035.png,ड,da,43
synthetic_braille_dataset\da\da_036.png,ड,da,43
synthetic_braille_dataset\da\da_037.png,ड,da,43
synthetic_braille_dataset\da\da_038.png,ड,da,43
synthetic_braille_dataset\da\da_039.png,ड,da,43
synthetic_braille_dataset\da\da_040.png,ड,da,43
synthetic_braille_dataset\da\da_041.png,ड,da,43
synthetic_braille_dataset\da\da_042.png,ड,da,43
synthetic_braille_dataset\da\da_043.png,ड,da,43
synthetic_braille_dataset\da\da_044.png,ड,da,43
synthetic_braille_dataset\da\da_045.png,ड,da,43
synthetic_braille_dataset\da\da_046.png,ड,da,43
synthetic_braille_dataset\da\da_047.png,ड,da,43
synthetic_braille_dataset\da\da_048.png,ड,da,43
synthetic_braille_dataset\da\da_049.png,ड,da,43
synthetic_braille_dataset\da\da_050.png,ड,da,43
synthetic_braille_dataset\da\da_051.png,ड,da,43
synthetic_braille_dataset\da\da_052.png,ड,da,43
synthetic_braille_dataset\da\da_053.png,ड,da,43
synthetic_braille_dataset\da\da_054.png,ड,da,43
synthetic_braille_dataset\da\da_055.png,ड,da,43
synthetic_braille_dataset\da\da_056.png,ड,da,43
synthetic_braille_dataset\da\da_057.png,ड,da,43
synthetic_braille_dataset\da\da_058.png,ड,da,43
synthetic_braille_dataset\da\da_059.png,ड,da,43
synthetic_braille_dataset\da\da_060.png,ड,da,43
synthetic_braille_dataset\da\da_061.png,ड,da,43
synthetic_braille_dataset\da\da_062.png,ड,da,43
synthetic_braille_dataset\da\da_063.png,ड,da,43
synthetic_braille_dataset\da\da_064.png,ड,da,43
synthetic_braille_dataset\da\da_065.png,ड,da,43
synthetic_braille_dataset\da\da_066.png,ड,da,43
synthetic_braille_dataset\da\da_067.png,ड,da,43
synthetic_braille_dataset\da\da_068.png,ड,da,43
synthetic_braille_dataset\da\da_069.png,ड,da,43
synthetic_braille_dataset\da\da_070.png,ड,da,43
synthetic_braille_dataset\da\da_071.png,ड,da,43
synthetic_braille_dataset\da\da_072.png,ड,da,43
synthetic_braille_dataset\da\da_073.png,ड,da,43
synthetic_braille_dataset\da\da_074.png,ड,da,43
synthetic_braille_dataset\da\da_075.png,ड,da,43
synthetic_braille_dataset\da\da_076.png,ड,da,43
synthetic_braille_dataset\da\da_077.png,ड,da,43
synthetic_braille_dataset\da\da_078.png,ड,da,43
synthetic_braille_dataset\da\da_079.png,ड,da,43
synthetic_braille_dataset\da\da_080.png,ड,da,43
synthetic_braille_dataset\da\da_081.png,ड,da,43
synthetic_braille_dataset\da\da_082.png,ड,da,43
synthetic_braille_dataset\da\da_083.png,ड,da,43
synthetic_braille_dataset\da\da_084.png,ड,da,43
synthetic_braille_dataset\da\da_085.png,ड,da,43
synthetic_braille_dataset\da\da_086.png,ड,da,43
synthetic_braille_dataset\da\da_087.png,ड,da,43
synthetic_braille_dataset\da\da_088.png,ड,da,43
synthetic_braille_dataset\da\da_089.png,ड,da,43
synthetic_braille_dataset\da\da_090.png,ड,da,43
synthetic_braille_dataset\da\da_091.png,ड,da,43
synthetic_braille_dataset\da\da_092.png,ड,da,43
synthetic_braille_dataset\da\da_093.png,ड,da,43
synthetic_braille_dataset\da\da_094.png,ड,da,43
synthetic_braille_dataset\da\da_095.png,ड,da,43
synthetic_braille_dataset\da\da_096.png,ड,da,43
synthetic_braille_dataset\da\da_097.png,ड,da,43
synthetic_braille_dataset\da\da_098.png,ड,da,43
synthetic_braille_dataset\da\da_099.png,ड,da,43
synthetic_braille_dataset\da\da_100.png,ड,da,43
synthetic_braille_dataset\da\da_101.png,ड,da,43
synthetic_braille_dataset\da\da_102.png,ड,da,43
synthetic_braille_dataset\da\da_103.png,ड,da,43
synthetic_braille_dataset\da\da_104.png,ड,da,43
synthetic_braille_dataset\da\da_105.png,ड,da,43
synthetic_braille_dataset\da\da_106.png,ड,da,43
synthetic_braille_dataset\da\da_107.png,ड,da,43
synthetic_braille_dataset\da\da_108.png,ड,da,43
synthetic_braille_dataset\da\da_109.png,ड,da,43
synthetic_braille_dataset\da\da_110.png,ड,da,43
synthetic_braille_dataset\da\da_111.png,ड,da,43
synthetic_braille_dataset\da\da_112.png,ड,da,43
synthetic_braille_dataset\da\da_113.png,ड,da,43
synthetic_braille_dataset\da\da_114.png,ड,da,43
synthetic_braille_dataset\da\da_115.png,ड,da,43
synthetic_braille_dataset\da\da_116.png,ड,da,43
synthetic_braille_dataset\da\da_117.png,ड,da,43
synthetic_braille_dataset\da\da_118.png,ड,da,43
synthetic_braille_dataset\da\da_119.png,ड,da,43
synthetic_braille_dataset\da\da_120.png,ड,da,43
synthetic_braille_dataset\da\da_121.png,ड,da,43
synthetic_braille_dataset\da\da_122.png,ड,da,43
synthetic_braille_dataset\da\da_123.png,ड,da,43
synthetic_braille_dataset\da\da_124.png,ड,da,43
synthetic_braille_dataset\da\da_125.png,ड,da,43
synthetic_braille_dataset\da\da_126.png,ड,da,43
synthetic_braille_dataset\da\da_127.png,ड,da,43
synthetic_braille_dataset\da\da_128.png,ड,da,43
synthetic_braille_dataset\da\da_129.png,ड,da,43
synthetic_braille_dataset\da\da_130.png,ड,da,43
synthetic_braille_dataset\da\da_131.png,ड,da,43
synthetic_braille_dataset\da\da_132.png,ड,da,43
synthetic_braille_dataset\da\da_133.png,ड,da,43
synthetic_braille_dataset\da\da_134.png,ड,da,43
synthetic_braille_dataset\da\da_135.png,ड,da,43
synthetic_braille_dataset\da\da_136.png,ड,da,43
synthetic_braille_dataset\da\da_137.png,ड,da,43
synthetic_braille_dataset\da\da_138.png,ड,da,43
synthetic_braille_dataset\da\da_139.png,ड,da,43
synthetic_braille_dataset\da\da_140.png,ड,da,43
synthetic_braille_dataset\da\da_141.png,ड,da,43
synthetic_braille_dataset\da\da_142.png,ड,da,43
synthetic_braille_dataset\da\da_143.png,ड,da,43
synthetic_braille_dataset\da\da_144.png,ड,da,43
synthetic_braille_dataset\da\da_145.png,ड,da,43
synthetic_braille_dataset\da\da_146.png,ड,da,43
synthetic_braille_dataset\da\da_147.png,ड,da,43
synthetic_braille_dataset\da\da_148.png,ड,da,43
synthetic_braille_dataset\da\da_149.png,ड,da,43
synthetic_braille_dataset\da\da_150.png,ड,da,43
synthetic_braille_dataset\da\da_151.png,ड,da,43
synthetic_braille_dataset\da\da_152.png,ड,da,43
synthetic_braille_dataset\da\da_153.png,ड,da,43
synthetic_braille_dataset\da\da_154.png,ड,da,43
synthetic_braille_dataset\da\da_155.png,ड,da,43
synthetic_braille_dataset\da\da_156.png,ड,da,43
synthetic_braille_dataset\da\da_157.png,ड,da,43
synthetic_braille_dataset\da\da_158.png,ड,da,43
synthetic_braille_dataset\da\da_159.png,ड,da,43
synthetic_braille_dataset\da\da_160.png,ड,da,43
synthetic_braille_dataset\da\da_161.png,ड,da,43
synthetic_braille_dataset\da\da_162.png,ड,da,43
synthetic_braille_dataset\da\da_163.png,ड,da,43
synthetic_braille_dataset\da\da_164.png,ड,da,43
synthetic_braille_dataset\da\da_165.png,ड,da,43
synthetic_braille_dataset\da\da_166.png,ड,da,43
synthetic_braille_dataset\da\da_167.png,ड,da,43
synthetic_braille_dataset\da\da_168.png,ड,da,43
synthetic_braille_dataset\da\da_169.png,ड,da,43
synthetic_braille_dataset\da\da_170.png,ड,da,43
synthetic_braille_dataset\da\da_171.png,ड,da,43
synthetic_braille_dataset\da\da_172.png,ड,da,43
synthetic_braille_dataset\da\da_173.png,ड,da,43
synthetic_braille_dataset\da\da_174.png,ड,da,43
synthetic_braille_dataset\da\da_175.png,ड,da,43
synthetic_braille_dataset\da\da_176.png,ड,da,43
synthetic_braille_dataset\da\da_177.png,ड,da,43
synthetic_braille_dataset\da\da_178.png,ड,da,43
synthetic_braille_dataset\da\da_179.png,ड,da,43
synthetic_braille_dataset\da\da_180.png,ड,da,43
synthetic_braille_dataset\da\da_181.png,ड,da,43
synthetic_braille_dataset\da\da_182.png,ड,da,43
synthetic_braille_dataset\da\da_183.png,ड,da,43
synthetic_braille_dataset\da\da_184.png,ड,da,43
synthetic_braille_dataset\da\da_185.png,ड,da,43
synthetic_braille_dataset\da\da_186.png,ड,da,43
synthetic_braille_dataset\da\da_187.png,ड,da,43
synthetic_braille_dataset\da\da_188.png,ड,da,43
synthetic_braille_dataset\da\da_189.png,ड,da,43
synthetic_braille_dataset\da\da_190.png,ड,da,43
synthetic_braille_dataset\da\da_191.png,ड,da,43
synthetic_braille_dataset\da\da_192.png,ड,da,43
synthetic_braille_dataset\da\da_193.png,ड,da,43
synthetic_braille_dataset\da\da_194.png,ड,da,43
synthetic_braille_dataset\da\da_195.png,ड,da,43
synthetic_braille_dataset\da\da_196.png,ड,da,43
synthetic_braille_dataset\da\da_197.png,ड,da,43
synthetic_braille_dataset\da\da_198.png,ड,da,43
synthetic_braille_dataset\da\da_199.png,ड,da,43
synthetic_braille_dataset\da\da_200.png,ड,da,43
synthetic_braille_dataset\da\da_201.png,ड,da,43
synthetic_braille_dataset\da\da_202.png,ड,da,43
synthetic_braille_dataset\da\da_203.png,ड,da,43
synthetic_braille_dataset\da\da_204.png,ड,da,43
synthetic_braille_dataset\da\da_205.png,ड,da,43
synthetic_braille_dataset\da\da_206.png,ड,da,43
synthetic_braille_dataset\da\da_207.png,ड,da,43
synthetic_braille_dataset\da\da_208.png,ड,da,43
synthetic_braille_dataset\da\da_209.png,ड,da,43
synthetic_braille_dataset\da\da_210.png,ड,da,43
synthetic_braille_dataset\da\da_211.png,ड,da,43
synthetic_braille_dataset\da\da_212.png,ड,da,43
synthetic_braille_dataset\da\da_213.png,ड,da,43
synthetic_braille_dataset\da\da_214.png,ड,da,43
synthetic_braille_dataset\da\da_215.png,ड,da,43
synthetic_braille_dataset\da\da_216.png,ड,da,43
synthetic_braille_dataset\da\da_217.png,ड,da,43
synthetic_braille_dataset\da\da_218.png,ड,da,43
synthetic_braille_dataset\da\da_219.png,ड,da,43
synthetic_braille_dataset\da\da_220.png,ड,da,43
synthetic_braille_dataset\da\da_221.png,ड,da,43
synthetic_braille_dataset\da\da_222.png,ड,da,43
synthetic_braille_dataset\da\da_223.png,ड,da,43
synthetic_braille_dataset\da\da_224.png,ड,da,43
synthetic_braille_dataset\da\da_225.png,ड,da,43
synthetic_braille_dataset\da\da_226.png,ड,da,43
synthetic_braille_dataset\da\da_227.png,ड,da,43
synthetic_braille_dataset\da\da_228.png,ड,da,43
synthetic_braille_dataset\da\da_229.png,ड,da,43
synthetic_braille_dataset\da\da_230.png,ड,da,43
synthetic_braille_dataset\da\da_231.png,ड,da,43
synthetic_braille_dataset\da\da_232.png,ड,da,43
synthetic_braille_dataset\da\da_233.png,ड,da,43
synthetic_braille_dataset\da\da_234.png,ड,da,43
synthetic_braille_dataset\da\da_235.png,ड,da,43
synthetic_braille_dataset\da\da_236.png,ड,da,43
synthetic_braille_dataset\da\da_237.png,ड,da,43
synthetic_braille_dataset\da\da_238.png,ड,da,43
synthetic_braille_dataset\da\da_239.png,ड,da,43
synthetic_braille_dataset\da\da_240.png,ड,da,43
synthetic_braille_dataset\da\da_241.png,ड,da,43
synthetic_braille_dataset\da\da_242.png,ड,da,43
synthetic_braille_dataset\da\da_243.png,ड,da,43
synthetic_braille_dataset\da\da_244.png,ड,da,43
synthetic_braille_dataset\da\da_245.png,ड,da,43
synthetic_braille_dataset\da\da_246.png,ड,da,43
synthetic_braille_dataset\da\da_247.png,ड,da,43
synthetic_braille_dataset\da\da_248.png,ड,da,43
synthetic_braille_dataset\da\da_249.png,ड,da,43
synthetic_braille_dataset\dha\dha_000.png,ढ,dha,63
synthetic_braille_dataset\dha\dha_001.png,ढ,dha,63
synthetic_braille_dataset\dha\dha_002.png,ढ,dha,63
synthetic_braille_dataset\dha\dha_003.png,ढ,dha,63
synthetic_braille_dataset\dha\dha_004.png,ढ,dha,63
synthetic_braille_dataset\dha\dha_005.png,ढ,dha,63
